"node MAC","UTC timestamp","us count","frequency","RF chain","RX chain","size","modulation","bandwidth","datarate","coderate","RSSI","SNR","payload"
"","2021-04-29 23:28:25.453Z",1444706996, 864500000,0, 2, 10,"LORA",125000,"SF8"   ,"4/5",-33, +7.2,"00000000-00000000-0000"
"","2021-04-29 23:34:17.644Z",1796896732, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-29,+10.2,"00010000-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:34:29.739Z",1808991204, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-31,+11.2,"00010001-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:34:48.619Z",1827873076, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-30,+10.8,"00010002-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:34:53.639Z",1832892956, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-27,+10.5,"00010003-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:34:58.661Z",1837912828, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-27,+10.8,"00010004-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:03.680Z",1842932708, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-30,+11.0,"00010005-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:08.700Z",1847952588, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-31,+11.5,"00010006-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:13.721Z",1852972468, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-30, +9.2,"00010007-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:18.738Z",1857992348, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-28,+10.5,"00010008-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:23.761Z",1863012220, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-30,+11.8,"00010009-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:28.780Z",1868032100, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-29, +9.8,"0001000A-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:33.800Z",1873051980, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-28,+10.5,"0001000B-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:38.819Z",1878071860, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-29, +9.8,"0001000C-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:43.840Z",1883091732, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-29,+10.8,"0001000D-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:48.860Z",1888111612, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-30,+11.5,"0001000E-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
"","2021-04-29 23:35:53.879Z",1893131492, 864100000,0, 0, 32,"LORA",125000,"SF8"   ,"4/5",-28, +9.0,"0001000F-0000FFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF-FFFFFFFF"
